,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
12572,73838773,0,32,1,0,1,0,0,25000.0,1,0
12573,62797308,0,44,1,0,1,2,1,20000.0,1,0
12574,66670922,0,30,1,0,1,1,1,8000.0,2,2
12575,61238453,0,42,1,0,1,1,0,12000.0,1,0
12576,61439676,1,31,1,0,1,2,2,9000.0,1,0
12577,66896333,1,32,1,0,1,2,0,20000.0,1,0
12578,61311803,0,58,1,0,1,2,0,12000.0,1,0
12579,60396781,1,57,1,0,0,0,0,12000.0,1,0
12580,63996269,0,40,1,0,1,1,1,13000.0,1,1
12581,61468104,0,29,1,0,1,2,2,4330.0,1,0
12582,64345370,0,54,1,0,1,2,2,12000.0,2,1
12583,61137411,0,47,1,0,1,2,0,10000.0,1,1
12584,61923295,0,35,1,0,1,1,1,8000.0,2,1
12585,60111979,1,32,1,0,1,1,1,20000.0,1,0
12586,73845817,0,41,1,0,1,0,0,7000.0,1,0
12587,62254055,0,50,1,0,1,2,0,5000.0,1,0
12588,65419253,1,36,1,0,1,2,2,8000.0,1,1
12589,75028411,0,28,1,0,1,1,1,18000.0,1,1
12590,72280166,0,23,1,0,1,0,0,6000.0,1,0
12591,66200421,0,22,1,0,1,0,0,17000.0,1,0
12592,62179903,1,34,1,0,0,0,0,8300.0,1,0
12593,62259104,0,44,1,0,1,1,0,19000.0,2,1
12594,73845408,0,44,1,0,1,1,1,8200.0,1,0
12595,74471671,0,39,1,0,1,2,2,12000.0,3,3
12596,62131769,0,23,1,0,0,0,0,15000.0,1,0
12597,61148893,0,47,1,0,1,1,1,20000.0,1,0
12598,67148921,0,59,1,1,1,1,0,12000.0,2,2
12599,66667885,0,28,1,0,0,0,0,20000.0,2,2
12600,66903735,0,40,1,0,0,2,2,10000.0,3,3
12601,61164177,0,33,1,0,1,1,1,8000.0,1,1
12602,66197775,0,40,1,0,1,1,1,9800.0,1,0
12603,62369051,1,57,1,1,1,2,0,22000.0,1,0
12604,60450809,0,46,1,0,1,1,0,26000.0,1,0
12605,61160189,0,55,1,0,1,2,0,20000.0,1,0
12606,61915652,0,27,1,0,1,0,0,11000.0,1,1
12607,74839192,0,32,1,0,0,2,2,14000.0,1,0
12608,74038627,1,34,1,0,1,2,2,5500.0,2,1
12609,63598699,0,22,1,0,0,0,0,18000.0,1,0
12610,72297127,0,43,1,0,1,2,2,15000.0,1,0
12611,61237351,0,52,1,1,1,2,0,15000.0,1,0
12612,64339205,0,45,1,0,0,2,0,18000.0,1,0
12613,74841983,0,32,1,0,0,1,1,25000.0,1,0
12614,66740706,0,31,1,0,0,1,1,30000.0,4,4
12615,66321313,0,40,1,0,0,2,2,12000.0,2,2
12616,66405835,0,23,1,0,1,0,0,15000.0,1,1
12617,62243456,0,50,1,0,0,2,0,18000.0,2,1
12618,61962340,0,65,1,1,1,0,0,9000.0,1,0
12619,67335006,0,27,1,0,1,1,1,10000.0,1,0
12620,60084848,0,59,0,1,1,3,0,5000.0,2,0
12621,72270183,0,47,0,1,1,3,2,13000.0,1,0
12622,61235836,0,49,1,0,1,1,0,16000.0,1,0
12623,59937320,0,42,1,0,1,1,0,10000.0,1,1
12624,62947590,1,26,1,0,0,2,2,8000.0,1,0
12625,61077588,0,37,1,0,0,2,2,25000.0,1,1
12626,61357942,0,32,1,0,1,1,1,10000.0,1,1
12627,75282190,0,28,1,0,0,1,1,15000.0,1,0
12628,63818689,0,40,1,0,1,1,1,25000.0,2,2
12629,74518914,0,24,1,0,0,0,0,10000.0,2,2
12630,61940778,0,30,1,0,1,2,2,10000.0,2,1
12631,64822806,0,34,1,0,1,1,1,10500.0,1,0
12632,61441019,0,58,1,0,0,2,0,5000.0,2,1
12633,62233749,0,37,1,0,1,2,2,25000.0,1,0
12634,61960628,0,44,1,0,1,2,0,25000.0,1,0
12635,64565575,0,50,1,0,1,2,0,16000.0,1,0
12636,60448439,0,57,1,1,1,0,0,7000.0,1,0
12637,75026666,1,31,1,0,0,0,0,23000.0,1,1
12638,62144895,0,41,1,0,0,2,2,29000.0,1,0
12639,62181502,0,24,1,0,0,0,0,5800.0,1,0
12640,61458373,0,43,1,0,1,1,1,20000.0,2,1
12641,66747883,0,57,1,0,1,2,0,25000.0,2,2
12642,61917836,0,32,1,0,1,1,1,8000.0,1,1
12643,61104055,0,44,1,0,0,1,0,8500.0,1,0
12644,62998837,0,22,1,0,1,1,1,15000.0,1,0
12645,61163107,0,34,1,0,0,1,1,18000.0,1,1
12646,61046946,0,54,1,0,1,2,0,28000.0,1,1
12647,62371333,0,31,1,0,1,1,1,6700.0,1,0
12648,64359704,0,61,1,1,0,0,0,7500.0,1,0
12649,64438741,0,60,0,1,1,0,0,8000.0,1,1
12650,63327446,0,40,1,0,1,2,2,10500.0,1,0
12651,60088798,1,55,1,0,1,2,0,51000.0,1,0
12652,66923538,0,51,1,0,0,0,0,18000.0,1,0
12653,73833430,0,55,1,0,0,0,0,20000.0,1,0
12654,62364746,0,42,1,0,1,1,1,8000.0,1,0
12655,66925072,0,23,1,0,1,1,1,15000.0,1,0
12656,64913554,1,51,1,0,1,2,0,10000.0,1,0
12657,63899717,0,30,1,0,1,2,2,8000.0,2,0
12658,66073616,1,25,1,0,1,1,1,12000.0,1,1
12659,74522053,0,53,1,0,0,0,0,9000.0,3,2
12660,60118411,0,58,0,1,1,1,1,5000.0,1,0
12661,74940695,0,48,1,0,0,0,0,15000.0,1,1
12662,64342462,0,28,1,0,1,0,0,10000.0,1,0
12663,74024139,1,39,1,0,1,0,0,6000.0,1,0
12664,62807858,0,54,1,0,0,1,0,5000.0,1,0
12665,64339446,0,39,1,0,0,1,1,7000.0,1,0
12666,60402059,0,51,1,1,1,1,0,10000.0,1,0
12667,61231460,0,50,1,0,1,1,0,8000.0,1,0
12668,67419680,0,38,1,0,1,1,1,10000.0,2,1
12669,67330378,1,55,1,1,1,2,0,12000.0,2,2
12670,62084908,0,49,1,0,1,1,1,7000.0,1,0
12671,63587278,0,28,1,0,1,1,1,18000.0,1,0
12672,66080232,0,38,1,0,0,2,2,10000.0,2,2
12673,65229901,0,32,1,0,0,1,1,25000.0,1,0
12674,65229901,0,32,1,0,0,1,1,25000.0,1,0
12675,67147027,0,49,1,0,1,0,0,10000.0,2,2
12676,61956007,0,50,1,0,1,0,0,15000.0,1,0
12677,60186289,0,48,1,0,1,0,0,11000.0,1,0
12678,62613665,0,52,1,0,0,1,0,14000.0,1,1
12679,67549972,0,58,0,1,1,2,0,10000.0,1,0
12680,64832700,1,28,1,0,0,0,0,12000.0,1,0
12681,74519740,0,57,1,0,0,0,0,18000.0,2,1
12682,63278794,0,32,1,0,1,1,1,8000.0,1,1
12683,62992319,0,35,1,0,0,1,1,20000.0,1,0
12684,66898227,0,43,1,0,1,1,1,9000.0,3,2
12685,61533147,0,53,1,0,1,0,0,13000.0,1,0
12686,61350834,0,39,1,0,1,3,3,9000.0,1,0
12687,62241254,1,45,1,0,1,1,0,12000.0,1,0
12688,62446150,0,32,1,0,0,0,0,12000.0,1,1
12689,67215211,1,33,1,0,1,1,1,25000.0,1,1
12690,62780477,0,61,0,1,0,0,0,8000.0,1,1
12691,66661906,1,37,1,0,1,0,0,9000.0,6,6
12692,60047260,0,52,1,0,0,2,0,15000.0,1,0
12693,61249399,0,32,1,0,1,2,2,20000.0,1,0
12694,75068874,0,37,1,0,1,2,2,20000.0,1,0
12695,65218076,0,55,1,0,1,0,0,20000.0,1,0
12696,66087289,0,23,1,0,1,0,0,10000.0,1,1
12697,74461091,0,49,1,0,1,0,0,10000.0,2,2
12698,63596287,0,21,1,0,0,0,0,10000.0,1,0
12699,65208742,0,34,1,0,0,2,2,50000.0,1,0
12700,64346561,0,51,1,0,1,0,0,38000.0,1,1
12701,61122855,0,32,1,0,1,0,0,18000.0,1,1
12702,62768870,0,30,1,0,0,0,0,8000.0,1,0
12703,61307766,0,50,1,0,1,0,0,11000.0,1,0
12704,74042342,0,25,1,0,0,1,2,14000.0,4,3
12705,66909873,0,31,1,0,0,1,1,20000.0,1,1
12706,66974539,0,26,1,0,1,2,2,8000.0,1,0
12707,66697445,0,46,1,0,1,1,0,5000.0,1,1
12708,61841401,0,32,1,0,0,1,1,6000.0,2,0
12709,60461950,0,62,0,1,1,3,0,14000.0,1,0
12710,67230322,0,25,1,0,1,0,0,12000.0,1,0
12711,61154194,0,58,0,1,1,0,0,5500.0,1,0
12712,61234605,0,48,1,0,1,0,0,7800.0,1,0
12713,67318503,0,54,1,0,1,0,0,14700.0,1,0
12714,62021749,0,50,1,0,1,0,0,5700.0,2,0
12715,61146086,0,41,1,0,0,3,3,15000.0,1,0
12716,74473049,0,52,1,0,1,2,0,15000.0,2,2
12717,67140009,0,30,1,0,0,0,0,10000.0,2,2
12718,63907937,0,43,1,0,0,1,0,25000.0,1,0
12719,67022501,0,25,1,0,1,0,0,16000.0,3,3
12720,59928106,0,40,1,0,0,2,0,7800.0,1,1
12721,59928106,0,40,1,0,0,2,0,7800.0,1,1
12722,74552320,0,64,0,1,1,3,0,8000.0,1,1
12723,66837585,0,38,1,0,1,2,1,6000.0,2,2
12724,67226490,0,63,1,1,1,2,0,22000.0,3,2
12725,64339502,0,35,1,0,1,2,0,9000.0,1,1
12726,66966484,0,53,1,0,1,1,0,15000.0,2,1
12727,61358960,0,63,0,1,1,4,0,5000.0,1,0
12728,74463767,1,33,1,0,1,1,1,15000.0,2,2
12729,62027377,0,24,1,0,1,1,1,10000.0,2,0
12730,65488796,0,54,0,1,0,0,0,8000.0,1,1
12731,75022994,0,30,1,0,0,0,0,20000.0,1,1
12732,62185795,0,39,1,0,1,1,1,10000.0,1,0
12733,61238672,0,39,1,0,0,1,1,28000.0,1,0
12734,74843822,0,42,1,0,0,1,0,14000.0,3,3
12735,61926212,0,59,1,0,0,1,0,25000.0,1,1
12736,61101511,0,46,1,0,0,0,0,18000.0,1,1
12737,62609506,0,50,1,0,1,2,0,7000.0,1,0
12738,67209877,1,37,1,0,1,2,2,12000.0,1,0
12739,61416895,0,39,1,0,1,2,1,9000.0,3,2
12740,60459685,0,46,1,0,0,1,1,25000.0,1,0
12741,59927584,0,31,1,0,1,2,2,15000.0,1,1
12742,63807989,0,50,1,0,1,0,0,6000.0,2,1
12743,74992037,0,54,1,0,1,2,0,5000.0,2,2
12744,67322631,0,33,1,0,1,0,0,13000.0,2,1
12745,61052625,0,62,1,1,1,0,0,10000.0,1,1
12746,74830451,0,39,1,0,0,1,1,20000.0,1,0
12747,64420777,0,40,1,0,1,0,0,20000.0,1,0
12748,62142959,0,44,1,0,1,0,0,12000.0,1,0
12749,63316071,1,28,1,0,1,0,0,9700.0,1,1
12750,62996686,0,46,1,0,1,0,0,11000.0,1,0
12751,74465572,0,50,1,0,1,2,0,20000.0,2,0
12752,61373398,0,40,1,0,0,2,2,15000.0,1,0
12753,62770727,0,35,1,0,0,1,1,15000.0,1,0
12754,66902133,0,24,1,0,0,0,0,15000.0,1,0
12755,61844517,1,27,1,0,0,1,0,20000.0,2,1
12756,66904429,0,44,1,0,1,0,0,53000.0,1,0
12757,66914074,0,61,0,1,1,2,0,10000.0,1,1
12758,61859951,0,38,1,0,1,2,2,20000.0,1,0
12759,60098316,0,38,1,0,1,1,1,12000.0,1,0
12760,62774697,0,57,0,1,1,2,0,5000.0,1,0
12761,62774697,0,57,0,1,1,2,0,5000.0,1,0
12762,65490978,0,22,1,0,1,0,0,10000.0,1,1
12763,63588427,0,24,1,0,0,0,0,20000.0,1,0
12764,66528216,0,26,1,0,0,0,0,12000.0,2,2
12765,62087128,0,39,1,0,0,2,2,13000.0,1,0
12766,73838107,0,42,1,0,0,0,0,7500.0,1,0
12767,62019342,0,38,1,0,1,2,2,20000.0,1,0
12768,64425758,0,49,1,0,1,0,0,5000.0,1,0
12769,61231013,0,33,1,0,1,1,1,15000.0,1,0
12770,60455694,0,52,1,0,1,2,0,8000.0,1,0
12771,61849665,0,50,1,0,1,0,0,20000.0,1,0
12772,74988485,0,28,1,0,1,0,0,17000.0,1,1
12773,62180435,0,43,1,0,0,1,1,15000.0,1,0
12774,74543855,0,36,1,0,1,2,2,5500.0,2,2
12775,60118491,0,50,1,0,0,2,0,10000.0,1,0
12776,61120299,0,45,1,0,0,2,2,8000.0,1,1
12777,74656239,0,64,1,0,1,2,0,10000.0,3,3
12778,63104252,0,27,1,0,1,1,1,15000.0,1,0
12779,65238955,1,46,1,0,1,4,4,8000.0,2,2
12780,74464695,0,55,1,0,1,1,0,6500.0,2,1
12781,74469517,1,29,1,0,1,1,1,20000.0,1,0
12782,66198745,0,41,0,1,1,0,0,10000.0,1,0
12783,74182239,0,31,1,0,1,1,1,6000.0,3,3
12784,72288788,0,53,0,1,0,0,0,4000.0,1,0
12785,67320687,0,55,0,1,1,1,0,9800.0,1,0
12786,65210859,0,32,1,0,0,0,0,15000.0,1,0
12787,61439341,1,52,1,0,1,2,0,15000.0,2,0
12788,61518610,0,37,1,0,1,2,2,12000.0,1,0
12789,72300061,0,28,1,0,0,1,1,16000.0,1,0
12790,60395021,0,49,1,0,1,1,0,11000.0,1,0
12791,62938147,0,31,1,0,1,0,0,15000.0,1,1
12792,75025699,0,31,1,0,1,1,1,8000.0,3,2
12793,64586987,0,46,0,1,0,4,2,11000.0,1,1
12794,66853238,0,30,1,0,0,1,1,15000.0,2,2
12795,63001242,0,49,1,0,0,2,2,30000.0,1,0
12796,61363701,0,40,1,0,1,1,0,21000.0,1,0
12797,61523462,0,30,1,0,1,1,1,7000.0,1,0
12798,62239334,0,63,0,1,1,0,0,8500.0,2,1
12799,64900939,0,36,1,0,1,1,1,24000.0,1,0
12800,74037534,1,43,1,0,1,1,1,5200.0,1,0
12801,61067455,0,22,1,0,0,0,0,15000.0,1,1
12802,61446245,0,46,1,0,1,1,1,15000.0,2,1
12803,61462160,0,44,1,0,0,1,1,9000.0,1,0
12804,62184761,0,60,1,1,1,0,0,12000.0,1,1
12805,67202364,0,26,1,0,1,0,0,8900.0,1,0
12806,62242676,0,30,1,0,1,1,1,8000.0,1,0
12807,60458326,0,45,1,0,0,1,0,7000.0,1,0
12808,66200983,0,31,1,0,0,2,2,12000.0,1,0
12809,59923884,0,22,1,0,0,1,2,12000.0,1,1
12810,66777499,0,40,1,0,1,1,1,10000.0,4,4
12811,64429031,0,62,0,1,1,2,0,6300.0,1,0
12812,64597499,1,50,1,0,1,3,0,16000.0,1,1
12813,64831643,0,32,1,0,0,2,2,25000.0,1,0
12814,74021450,0,62,0,1,1,1,0,6000.0,1,0
12815,66905529,0,45,1,0,0,0,0,9000.0,2,1
12816,67210003,0,25,1,0,0,0,0,12500.0,1,1
12817,64350436,0,31,1,0,0,1,1,110000.0,1,0
12818,66189539,0,26,1,0,1,0,0,8000.0,1,0
12819,60099759,1,46,1,0,1,2,0,4400.0,1,0
12820,59931501,0,47,1,0,1,2,0,9000.0,1,1
12821,73842839,0,46,1,0,1,1,0,17000.0,2,0
12822,64358199,0,35,1,0,1,2,2,9000.0,1,1
12823,64358199,0,35,1,0,1,2,2,9000.0,1,1
12824,72265780,0,55,0,1,1,2,0,6500.0,1,1
12825,66532793,0,39,1,0,1,2,2,15000.0,2,2
12826,64279786,0,35,1,0,0,1,1,30000.0,2,1
12827,61235237,0,41,1,0,1,1,0,12000.0,1,0
12828,59939737,0,55,1,0,0,0,0,20000.0,1,1
12829,65251595,0,53,1,0,1,2,0,10000.0,2,1
12830,74188000,0,25,1,0,0,1,1,7000.0,2,2
12831,73842682,0,24,1,0,1,2,0,12000.0,1,0
12832,63313718,1,23,1,0,0,0,0,15000.0,1,0
12833,62593521,1,24,1,0,0,0,0,12000.0,1,0
12834,67027763,0,64,0,1,1,2,0,12000.0,4,3
12835,61105058,0,38,1,0,1,1,1,20000.0,1,0
12836,66756206,0,43,1,0,0,1,1,19000.0,2,2
12837,61133205,0,57,0,1,0,0,0,10000.0,1,1
12838,61522154,0,39,1,0,0,1,1,12000.0,1,0
12839,74561890,0,57,0,1,1,2,0,8000.0,1,1
12840,60185692,0,42,1,0,1,2,1,12000.0,1,0
12841,62014775,0,59,0,1,1,0,0,7300.0,1,0
12842,75028082,0,33,1,0,0,2,2,15000.0,3,3
12843,61228405,0,47,1,0,1,2,0,10000.0,1,0
12844,61165208,0,30,1,0,1,0,0,20000.0,1,0
12845,74561430,0,47,1,0,1,0,0,6000.0,2,2
12846,66918459,0,55,1,0,0,0,0,8000.0,1,1
12847,64464862,0,28,1,0,1,0,0,10000.0,1,0
12848,60107301,0,49,1,0,1,0,0,20000.0,1,0
12849,62384044,0,29,1,0,0,2,2,8000.0,1,0
12850,64560369,1,52,1,1,1,0,0,13000.0,1,0
12851,60385565,0,23,1,0,0,1,1,20000.0,1,0
12852,67157646,0,27,1,0,1,0,0,12400.0,2,1
12853,64422069,0,37,1,0,1,1,1,10000.0,1,0
12854,64362559,0,34,1,0,0,1,1,24000.0,1,0
12855,66665576,1,24,1,0,1,0,0,20000.0,1,1
12856,62079155,1,40,1,0,0,2,2,16000.0,1,0
12857,63852056,1,35,1,0,0,2,1,11000.0,5,5
12858,63005345,0,59,1,0,1,0,0,12000.0,1,0
12859,64358583,0,49,1,0,0,0,0,10000.0,1,0
12860,74994745,0,56,1,1,1,0,0,10000.0,1,1
12861,66588101,0,38,1,0,0,1,1,10000.0,6,6
12862,66848356,0,44,1,0,1,2,2,17000.0,3,3
12863,65202126,0,26,1,0,1,0,0,15000.0,1,0
12864,74515783,0,57,0,1,1,0,0,6500.0,1,1
12865,62502136,0,61,0,1,1,1,0,6200.0,1,1
12866,66194488,0,52,0,1,0,1,0,8000.0,1,0
12867,64429779,0,52,0,1,0,2,0,7900.0,1,0
12868,63911503,0,46,1,0,1,2,0,5000.0,1,0
12869,61250414,1,48,1,0,0,0,0,40000.0,1,0
12870,66839049,0,47,1,0,1,0,0,4000.0,2,2
12871,73840661,0,42,1,0,1,3,1,8000.0,1,0
12872,60443701,0,31,1,0,0,0,0,25000.0,1,0
12873,62613377,0,40,1,0,1,0,0,9500.0,1,0
12874,64560977,0,39,1,0,0,1,1,15000.0,1,0
12875,61120064,0,49,1,0,1,0,0,15000.0,1,1
12876,61470297,0,29,1,0,1,1,1,9000.0,1,0
12877,66910062,0,56,1,0,0,0,0,10000.0,1,1
12878,65575217,0,26,1,0,1,1,1,10000.0,1,1
12879,61377705,0,36,1,0,0,0,0,15000.0,1,0
12880,64839666,0,48,1,0,0,3,1,25000.0,1,0
12881,66536171,1,32,1,0,1,1,1,10000.0,2,2
12882,64350433,1,40,1,0,1,2,1,15000.0,1,0
12883,63914953,0,29,1,0,0,1,1,45000.0,1,0
12884,59926936,0,40,1,0,0,2,2,20000.0,1,1
12885,66655900,0,55,1,0,1,3,0,10000.0,4,4
12886,61451551,0,26,1,0,0,0,0,25000.0,1,0
12887,62251889,0,46,1,0,1,2,0,17000.0,1,0
12888,74484196,1,30,1,0,1,0,0,20000.0,1,1
12889,65228838,0,53,1,0,0,1,0,6700.0,1,0
12890,66964294,0,26,1,0,1,1,1,8000.0,1,1
12891,66751497,0,29,1,0,1,1,1,40000.0,2,2
12892,63595111,0,49,1,0,1,2,0,12000.0,1,0
12893,67444547,0,40,1,0,0,2,2,15000.0,2,1
12894,61356905,0,54,1,0,0,3,1,22000.0,1,0
12895,65499987,0,26,1,0,1,0,0,9000.0,1,1
12896,61957942,0,62,0,1,0,0,0,14000.0,1,0
12897,63101145,0,44,1,0,0,0,0,30000.0,1,0
12898,60059697,0,36,1,0,0,2,2,25000.0,1,0
12899,63089979,0,38,1,0,1,2,2,15000.0,1,0
12900,63920168,0,31,1,0,0,0,1,12000.0,1,0
12901,62481867,0,51,1,0,1,0,0,10500.0,1,1
12902,74018596,1,30,1,0,1,1,1,6500.0,2,2
12903,61934427,0,62,0,1,1,0,0,8200.0,2,1
12904,61436002,0,39,1,0,1,1,0,6000.0,3,3
12905,66314025,0,34,1,0,1,2,2,14000.0,2,2
12906,62484078,0,30,1,0,0,0,0,13000.0,1,1
12907,60098192,0,37,1,0,1,1,1,10000.0,1,0
12908,66413872,0,37,1,0,0,2,2,8000.0,3,3
12909,74515414,0,59,0,1,1,1,1,14000.0,2,1
12910,62610772,0,24,1,0,0,0,0,8900.0,1,0
12911,61246354,0,25,1,0,1,0,0,5700.0,1,1
12912,63316889,0,49,1,0,1,0,0,12000.0,2,2
12913,74664347,0,38,1,0,1,1,1,10000.0,1,1
12914,64554967,0,32,1,0,1,1,1,13000.0,1,0
12915,63585904,0,49,1,0,1,1,0,25000.0,1,0
12916,67143748,0,38,0,1,1,2,1,12000.0,1,1
12917,64887307,0,33,1,0,1,3,0,20000.0,1,0
12918,66848412,0,31,1,0,0,0,0,16000.0,2,2
12919,66923539,0,29,1,0,1,0,0,13000.0,1,0
12920,63323147,0,45,1,0,1,2,0,8000.0,1,1
12921,61292404,0,26,1,0,0,0,0,10000.0,1,0
12922,74553636,0,51,1,0,1,1,1,10500.0,2,1
12923,66429170,0,50,1,0,1,2,0,10000.0,4,4
12924,66698571,0,27,1,0,0,1,1,9000.0,2,2
12925,67426947,0,29,1,0,0,1,1,23000.0,1,0
12926,66332851,1,45,1,0,0,3,2,18000.0,3,3
12927,61931735,0,46,1,0,0,4,2,20000.0,1,1
12928,66193793,0,26,1,0,1,1,1,11000.0,1,0
12929,63989929,0,22,1,0,0,0,0,10000.0,1,0
12930,64372830,0,38,1,0,1,2,1,12000.0,1,1
12931,61430785,0,47,1,0,1,1,0,12000.0,1,0
12932,63593320,0,54,0,1,1,2,0,6500.0,2,1
12933,61108281,0,35,1,0,0,0,0,12000.0,1,1
12934,64915219,0,49,1,0,0,2,2,30000.0,1,0
12935,74192047,0,35,1,0,1,1,1,5000.0,2,2
12936,61141087,0,47,1,0,1,0,0,20000.0,1,0
12937,65398081,0,22,1,0,1,0,0,10000.0,1,1
12938,75004300,0,49,1,0,1,2,0,6000.0,2,2
12939,62995179,0,54,1,0,0,0,0,6000.0,1,0
12940,74844755,1,31,1,0,1,1,1,37000.0,1,0
12941,61353473,0,32,1,0,0,2,2,15000.0,1,0
12942,63987439,0,46,1,0,0,3,2,20000.0,1,1
12943,66081010,0,25,1,0,1,1,1,15000.0,1,1
12944,60399138,0,54,1,0,1,0,1,19000.0,1,0
12945,62371579,0,32,1,0,0,1,1,20000.0,1,0
12946,66782305,0,30,1,0,1,1,1,8000.0,1,1
12947,63321686,0,53,0,1,1,0,0,7830.0,1,1
12948,74015293,0,26,1,0,1,1,1,6000.0,1,0
12949,63994656,0,57,1,0,1,0,0,12000.0,2,1
12950,63994656,0,57,1,0,1,0,0,12000.0,2,1
12951,61351541,0,50,1,0,1,2,0,19000.0,1,0
12952,65410698,0,22,1,0,1,0,0,8000.0,1,1
12953,60048043,0,59,1,0,1,2,0,10000.0,1,0
12954,66327043,0,35,1,0,0,2,2,25000.0,1,1
12955,64830664,1,49,1,0,1,0,0,25000.0,1,0
12956,60460670,1,32,1,0,1,1,1,5000.0,1,1
12957,74822057,0,35,1,0,1,2,2,15560.0,1,1
12958,63905871,0,31,1,0,0,0,0,20000.0,1,0
12959,62431146,0,33,1,0,1,0,0,8000.0,1,1
12960,66319165,0,54,1,1,1,0,0,10000.0,2,2
12961,60193717,0,29,1,0,1,0,0,25000.0,1,0
12962,61525837,0,30,1,0,1,1,1,17000.0,1,0
12963,66712940,0,47,1,0,1,0,0,14000.0,3,3
12964,75013753,0,47,1,0,0,3,0,15000.0,1,1
12965,66535562,0,29,1,0,0,1,1,11500.0,2,2
12966,63001655,0,38,1,0,0,1,1,15000.0,1,0
12967,74013559,0,40,1,0,1,3,3,6000.0,1,0
12968,62935763,0,39,1,0,1,1,1,10000.0,1,1
12969,63918518,0,55,0,1,1,0,0,8000.0,1,0
12970,63861309,0,56,1,0,1,0,0,14000.0,5,4
12971,74844594,1,27,1,0,0,0,0,25000.0,1,0
12972,61849620,0,42,1,0,1,2,1,17000.0,1,0
12973,63898942,0,26,1,0,0,1,1,14000.0,1,0
12974,61125010,0,31,1,0,1,2,2,6000.0,1,1
12975,61366783,0,64,1,1,0,2,0,27000.0,1,0
12976,60468839,0,42,1,0,0,3,4,30000.0,1,1
12977,66769472,0,36,1,0,1,1,0,21000.0,2,2
12978,63588523,0,29,1,0,1,0,0,10000.0,1,0
12979,66738808,0,38,1,0,1,1,1,6000.0,3,3
12980,61851594,0,39,1,0,1,2,1,22000.0,1,1
12981,60098221,0,43,1,0,0,1,0,5000.0,1,0
12982,66967078,0,34,1,0,1,2,2,8000.0,1,0
12983,60085546,0,52,1,0,1,2,0,20000.0,1,0
12984,67322699,1,41,1,0,1,1,0,11000.0,1,0
12985,60448437,0,44,1,0,1,1,1,10000.0,1,0
12986,62376224,0,38,1,0,1,1,1,11000.0,1,0
12987,61311674,0,42,1,0,1,2,1,8000.0,1,0
12988,63911029,0,23,1,0,1,0,0,9000.0,2,0
12989,61420978,0,37,1,0,1,0,0,7000.0,2,1
12990,60088704,0,29,1,0,0,1,1,12000.0,1,0
12991,59969541,0,32,1,0,1,2,2,9000.0,1,0
12992,72291249,0,28,1,0,0,1,1,28000.0,1,0
12993,67542777,0,48,1,0,1,0,0,27000.0,1,0
12994,62165459,0,28,1,0,1,1,1,11000.0,1,0
12995,61357063,0,27,1,0,1,0,0,18000.0,1,0
12996,59929176,0,31,1,0,0,1,2,30000.0,2,1
12997,66915399,1,53,1,0,0,1,1,12000.0,1,0
12998,61162574,0,49,1,0,1,0,0,6000.0,1,1
12999,65498289,0,25,1,0,1,0,0,10000.0,2,1
13000,67174986,0,26,1,0,1,1,1,15000.0,2,2
13001,62372244,0,34,1,0,0,0,0,7000.0,1,0
13002,67216128,0,35,1,0,0,1,2,8500.0,2,2
13003,61442133,0,37,1,0,1,0,0,26000.0,1,0
13004,61916595,0,32,1,0,0,2,2,30000.0,2,2
13005,61919049,0,51,1,0,1,2,0,7800.0,2,1
13006,61155412,0,61,0,1,1,3,0,8700.0,1,0
13007,61155412,0,61,0,1,1,3,0,8700.0,1,0
13008,74956680,0,41,1,0,0,2,0,20000.0,1,1
13009,61378769,0,30,1,0,0,2,2,13000.0,1,0
13010,61378769,0,30,1,0,0,2,2,13000.0,1,0
13011,60458546,0,47,1,0,0,2,0,20000.0,1,0
13012,60053278,0,27,1,0,1,0,0,7200.0,1,0
13013,60090525,0,37,1,0,0,2,2,25000.0,1,0
13014,64843151,0,39,1,0,1,3,3,9000.0,1,0
13015,74824456,0,46,1,0,1,0,0,20000.0,1,0
13016,62263715,0,32,1,0,1,3,3,10000.0,1,0
13017,67148928,0,30,1,0,1,1,1,17600.0,2,2
13018,63916736,0,34,1,0,1,1,1,10000.0,1,0
13019,64422896,0,27,1,0,0,1,1,30000.0,1,0
13020,66771327,0,30,1,0,1,2,2,15000.0,2,1
13021,61379450,0,37,1,0,0,1,1,10000.0,1,1
13022,60097445,0,57,0,1,1,2,0,8000.0,1,0
13023,67326936,0,44,1,0,1,1,1,15000.0,2,1
13024,65205329,0,53,1,0,1,2,0,10000.0,1,0
13025,61536841,0,51,1,0,1,0,0,18000.0,1,0
13026,67224323,1,46,1,0,1,2,2,15000.0,2,1
13027,61305504,1,50,1,0,1,2,0,6500.0,1,0
13028,67005204,0,64,0,1,0,0,0,10000.0,3,3
13029,75015763,1,28,1,0,1,2,2,20000.0,4,3
13030,66842092,1,59,1,1,1,0,0,14000.0,2,2
13031,74665095,0,27,1,0,0,1,1,11000.0,2,2
13032,64554627,0,48,1,0,1,3,0,12000.0,1,0
13033,74840255,1,29,1,0,0,1,2,45000.0,2,0
